team            , session_title, player_name                   , position             , distance_km, sprint_distance_m, duration_min, distance_in_speed_zone_1_km, distance_in_speed_zone_2_km, distance_in_speed_zone_3_km, distance_in_speed_zone_4_km, distance_in_speed_zone_5_km, top_speed, distance_per_min, position_group
UPDF            , MD7          , Bernard Muwanga               , Defenders            ,      8.8633,           800.621, 100.45      ,                      1.0036,                      4.903 ,                      2.1561,                      0.5974, 0.2032                     ,   30.8722,      88.23593828, Defenders
UPDF            , MD7          , Christopher Kamagu            , Wide Defenders       ,      3.7929,           404.113, 100.45      ,                      0.388 ,                      1.7515,                      1.2493,                      0.3681, 0.036                      ,   28.6722,      37.75908412, Wide Defenders
UPDF            , MD7          , Christopher Tebandeke         , Wide Defenders       ,      9.8247,          1270.675, 100.45      ,                      0.9952,                      4.8803,                      2.6784,                      0.9177, 0.353                      ,   32.6083,      97.80686909, Wide Defenders
UPDF            , MD7          , Enrique Lubwama               , Attacking Midfielders,      6.3908,           623.693, 100.45      ,                      0.3204,                      2.3391,                      3.1076,                      0.6194, 0.0043                     ,   25.1282,      63.62170234, Attacking Midfielders
UPDF            , MD7          , FRANK GLADISON MUGISA         , Attacking Midfielders,     11.4967,          1060.547, 100.45      ,                      0.6228,                      4.6475,                      5.1658,                      1.0156, 0.0449                     ,   28.0162,     114.4519662 , Attacking Midfielders
UPDF            , MD7          , Hussein Hassan Zzinda         , Attacking Midfielders,      2.6378,           225.935, 100.45      ,                      0.4053,                      1.1972,                      0.8094,                      0.2189, 0.007                      ,   25.1362,      26.25983076, Attacking Midfielders
UPDF            , MD7          , Joseph Janjali                , Wide Midfielders     ,      5.7955,           803.014, 100.45      ,                      0.3584,                      2.5926,                      2.0415,                      0.7265, 0.0765                     ,   27.8722,      57.69537083, Wide Midfielders
UPDF            , MD7          , KAKULE SWAIBU                 , Defenders            ,      6.3331,           844.595, 100.45      ,                      0.6448,                      3.1121,                      1.7316,                      0.6453, 0.1993                     ,   31.4403,      63.04728721, Defenders
UPDF            , MD7          , KALUMBA BRIAN                 , Forward              ,      9.7941,          1120.702, 100.45      ,                      1.0976,                      4.5922,                      2.9837,                      0.9276, 0.1931                     ,   31.9683,      97.50223992, Forward
UPDF            , MD7          , OCKEN EMMANUEL                , Wide Midfielders     ,      5.8353,          1028.381, 100.45      ,                      0.4234,                      2.5377,                      1.8458,                      0.8463, 0.1821                     ,   29.9042,      58.09158785, Wide Midfielders
UPDF            , MD7          , Ronald Kayondo                , Central Midfielders  ,     11.896 ,          1319.695, 100.45      ,                      0.7248,                      4.7312,                      5.1203,                      1.1883, 0.1314                     ,   29.8402,     118.4270781 , Central Midfielders
UPDF            , MD7          , Samson Andrew Kigozi          , Wide Midfielders     ,      6.7183,           578.692, 100.45      ,                      0.4953,                      3.4857,                      2.1585,                      0.4992, 0.0795                     ,   30.6402,      66.88203086, Wide Midfielders
UPDF            , MD7          , Samuel Kayongo Ssekamatte     , Forward              ,      5.0857,           442.364, 100.45      ,                      0.392 ,                      2.4947,                      1.7566,                      0.381 , 0.0614                     ,   30.6562,      50.62916874, Forward
UPDF            , MD8          , Aggrey Kiirya                 , Defenders            ,      8.2468,           615.779,  95.56666667,                      1.1188,                      4.2771,                      2.235 ,                      0.53  , 0.0858                     ,   30.1922,      86.29368678, Defenders
